work_year,experience_level,employment_type,job_title,salary_currency,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Analytics Engineer,USD,DE,100,DE,M
2023,SE,FT,Data Consultant,USD,IN,0,IN,M
2023,SE,FT,Data Specialist,USD,SE,0,IN,M
2022,SE,FT,Business Intelligence Engineer,USD,GB,0,GB,M
2021,MI,FT,Data Scientist,USD,IN,100,IN,S
2021,SE,FT,Data Analyst,USD,CH,0,PT,M
2023,EX,FT,Applied Scientist,USD,IN,100,IN,L
2022,SE,FT,Data Science Manager,USD,JP,0,JP,M
2023,SE,FT,Data Scientist,USD,DE,100,DE,L
2023,SE,FT,Data Engineer,USD,US,0,US,L
2023,MI,FT,Applied Scientist,USD,US,0,US,M
2022,MI,FT,Data Engineer,USD,DE,100,DE,L
2023,SE,FT,Lead Data Scientist,USD,PL,100,PT,L
2023,SE,FT,ML Ops Engineer,USD,AR,100,AR,L
2023,SE,FT,Data Scientist,USD,BR,50,BR,M
2022,SE,FT,Data Product Manager,USD,NL,50,NL,L
2023,SE,FT,Data Analyst,USD,JP,0,IN,M
2023,SE,FT,Data Scientist,USD,IN,0,CL,L
2023,SE,FT,Applied Scientist,USD,US,0,US,M
2023,MI,FT,Machine Learning Engineer,USD,IT,0,US,L
2022,MI,FT,Data Scientist,USD,SG,100,SG,L
2023,EN,FT,Machine Learning Engineer,USD,US,0,US,L
2023,SE,FT,Data Scientist,USD,CA,0,CA,M
2022,SE,FT,Analytics Engineer,USD,AU,50,AU,M
2022,MI,FT,Data Specialist,USD,NO,0,NO,M
2022,SE,FT,Big Data Engineer,USD,IN,100,IN,M
2023,EX,FT,Data Architect,USD,SE,100,JP,M
2023,SE,FT,Data Scientist,USD,FR,100,IN,M
2023,SE,FT,Data Engineer,USD,AU,50,AU,M
2021,EN,FT,Data Scientist,USD,PL,100,PL,L
2022,EX,FT,Decision Scientist,USD,IT,100,IT,M
2023,EN,FT,Data Analyst,USD,CA,100,CA,M
2021,EN,FT,Big Data Engineer,USD,MX,0,MX,L
2023,EN,FT,Data Scientist,USD,GB,100,GB,M
2023,EN,FT,Data Analyst,USD,CL,0,CL,M
2023,SE,FT,Principal Data Scientist,USD,SE,0,SE,M
2022,SE,FT,Data Analyst,USD,FR,100,FR,M
2023,MI,FT,Analytics Engineer,USD,TR,0,ES,M
2023,SE,FT,Data Scientist,USD,GB,0,GB,S
2022,MI,FT,Deep Learning Engineer,USD,GR,100,GR,M
2023,EN,FT,Applied Scientist,USD,AU,0,AU,M
2021,SE,FT,BI Analyst,USD,NL,0,NL,L
2021,MI,FT,Data Scientist,USD,CZ,0,MX,M
2023,MI,CT,Data Specialist,USD,CZ,50,CZ,M
2021,SE,PT,Machine Learning Engineer,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,USD,AU,0,IN,M
2022,SE,FT,ML Engineer,USD,AR,0,AR,L
2022,SE,FT,Applied Scientist,USD,IT,0,IT,M
2023,SE,FT,Data Scientist,USD,BR,0,BR,M
2022,SE,FT,AI Engineer,USD,GB,50,GB,M
2022,MI,FT,Machine Learning Engineer,USD,CA,100,CA,M
2023,SE,PT,Data Architect,USD,SG,0,SG,L
2023,SE,CT,Director of Data Science,USD,US,50,US,M
2022,MI,FT,Data Analyst,USD,IT,50,IT,M
2023,MI,FT,Machine Learning Engineer,USD,CZ,100,IN,M
2023,SE,FT,Research Scientist,USD,ES,100,ES,M
2023,MI,FT,Big Data Engineer,USD,NL,0,NL,L
2021,SE,FT,Machine Learning Engineer,USD,IN,100,IN,M
2022,SE,FT,Research Scientist,USD,GR,0,GR,M
2022,SE,FT,Analytics Engineer,USD,DE,0,DE,M
2022,SE,FT,Data Engineer,USD,IN,50,IN,S
2023,MI,FT,Data Engineer,USD,GB,0,GB,L
2023,EN,FT,Data Specialist,USD,IN,0,IN,M
2023,MI,FT,Quantitative Analyst,USD,DE,50,DE,M
2022,EN,FT,NLP Engineer,USD,PL,50,PL,M
2023,EN,FT,Data Scientist,USD,IN,50,DE,M
2023,MI,FT,Data Analyst,USD,SG,100,SG,M
2023,MI,FT,Big Data Engineer,USD,US,0,US,M
2022,SE,FT,Data Architect,USD,MX,100,AU,M
2022,SE,FT,Decision Scientist,USD,IT,0,MY,S
2023,EX,PT,Lead Data Scientist,USD,AU,100,AR,S
2022,SE,FT,Data Scientist,USD,CA,0,GB,M
2022,EN,FT,ML Engineer,USD,SE,100,DE,L
2023,SE,FT,NLP Engineer,USD,BR,0,BR,M
2023,SE,FT,Data Analyst,USD,SE,0,DE,M
2022,MI,FT,Analytics Engineer,USD,NL,100,NL,M
2023,MI,FT,Deep Learning Engineer,USD,CL,100,TR,M
2022,SE,FT,Data Engineer,USD,SE,100,KR,L
2022,EX,FT,Business Intelligence Engineer,USD,NL,100,NL,L
2022,EX,FT,Decision Scientist,USD,AR,100,US,M
2023,SE,FT,Decision Scientist,USD,KR,100,KR,L
2021,SE,FT,Computer Vision Engineer,USD,IN,50,IN,M
2021,MI,FT,Data Engineer,USD,NL,50,NL,S
2023,EN,FT,Data Engineer,USD,IN,100,CH,M
2023,EN,FT,Data Engineer,USD,IN,0,IN,M
2022,EN,FT,ML Ops Engineer,USD,US,100,US,M
2022,SE,FT,Data Architect,USD,IN,50,IN,M
2023,SE,FT,ML Engineer,USD,NO,100,NO,M
2023,EN,FT,Data Scientist,USD,IN,0,IN,M
2022,SE,FT,ML Engineer,USD,US,0,US,M
2023,EN,FT,Data Scientist,USD,CA,0,CA,M
2022,MI,FT,Data Product Manager,USD,KR,100,IN,M
2023,SE,FT,Computer Vision Engineer,USD,GB,0,GB,S
2023,SE,FT,Data Governance Analyst,USD,AU,0,AU,L
2021,EN,PT,Applied Scientist,USD,MY,100,MY,L
2023,SE,FT,Data Product Manager,USD,DE,100,DE,M
2023,EN,FT,Data Scientist,USD,DE,100,DE,M
2021,SE,FT,Data Scientist,USD,CA,50,CA,M
2023,SE,FT,Data Scientist,USD,CA,100,US,M
2023,MI,FT,Analytics Engineer,USD,MX,100,MX,M
2023,SE,FT,Data Engineer,USD,CH,50,CH,L
2023,SE,FT,Data Scientist,USD,GB,0,GB,L
2023,EN,FT,Data Scientist,USD,IN,0,IN,M
2023,MI,FT,Big Data Engineer,USD,HU,0,US,L
2022,SE,CT,Research Scientist,USD,NO,100,PT,M
2023,EX,FT,Data Consultant,USD,IT,100,IT,M
2023,SE,FT,Data Engineer,USD,FR,100,FR,M
2023,MI,FT,Head of Data,USD,KR,0,KR,S
2023,EN,FT,Data Analyst,USD,SG,100,SG,L
2023,MI,FT,ML Ops Engineer,USD,DK,100,DK,M
2023,SE,FT,Quantitative Analyst,USD,CA,0,CA,M
2022,SE,FT,Principal Data Scientist,USD,CA,0,CA,L
2022,SE,FT,Data Analyst,USD,NL,100,NL,M
2023,SE,FT,Machine Learning Engineer,USD,IN,0,IN,M
2022,MI,FT,NLP Engineer,USD,JP,0,JP,M
2023,SE,FT,Director of Data Science,USD,IE,100,IE,M
2022,SE,FT,Data Analyst,USD,PL,100,PL,M
2023,MI,FT,Data Engineer,USD,IN,100,IN,M
2022,SE,FT,Data Scientist,USD,BR,0,BR,M
2023,EN,FT,Lead Data Scientist,USD,FR,50,FR,L
2021,EN,FT,ML Ops Engineer,USD,IN,0,IN,M
2023,SE,FT,Applied Scientist,USD,PT,0,PT,L
2022,MI,FT,Data Engineer,USD,NL,0,US,M
2022,MI,FT,Data Scientist,USD,HU,0,HU,M
2022,SE,PT,Big Data Engineer,USD,IN,0,IN,M
2023,SE,FT,BI Analyst,USD,CH,50,CH,M
2023,SE,FT,BI Analyst,USD,NZ,0,NZ,M
2022,SE,FT,Data Scientist,USD,IT,100,IT,M
2022,MI,FT,Head of Data,USD,GB,0,CH,M
2023,MI,FT,Research Scientist,USD,US,0,US,M
2023,EN,FT,Data Engineer,USD,BR,0,BR,M
2022,MI,FT,Data Analyst,USD,HU,100,HU,S
2023,EX,FT,ML Ops Engineer,USD,SG,100,SG,M
2023,MI,FT,BI Analyst,USD,IT,0,IT,M
2023,SE,FT,Statistician,USD,BR,0,BR,M
2023,EX,FT,Applied Scientist,USD,JP,100,JP,M
2022,EX,FT,Data Scientist,USD,HU,0,US,L
2023,EX,FT,Statistician,USD,DE,0,US,L
2021,MI,FT,Machine Learning Engineer,USD,BR,0,BR,L
2023,EN,FT,BI Analyst,USD,AR,0,AR,M
2022,MI,PT,Decision Scientist,USD,US,100,US,L
2022,SE,FT,Data Science Manager,USD,AE,100,AE,M
2023,EN,FT,Data Scientist,USD,KR,100,KR,M
2023,SE,FT,Data Analyst,USD,DE,0,DE,M
2022,SE,FT,Data Scientist,USD,CA,50,CA,M
2023,SE,FT,Principal Data Scientist,USD,SE,0,US,M
2023,SE,FT,Data Analyst,USD,AU,100,AU,L
2022,EN,FT,AI Engineer,USD,IN,0,IN,M
2022,EN,FT,Data Analyst,USD,CA,100,CA,L
2023,EX,FT,Business Intelligence Engineer,USD,BR,100,BR,M
2023,EX,FT,Deep Learning Engineer,USD,US,0,US,M
2023,SE,FT,Lead Data Scientist,USD,US,100,US,L
2023,MI,FT,Data Scientist,USD,DE,0,DE,M
2023,SE,FT,Data Engineer,USD,GB,0,GB,M
2023,SE,PT,Data Science Manager,USD,SG,100,SG,M
2022,MI,FT,Analytics Engineer,USD,IT,0,IT,L
2022,MI,FT,Decision Scientist,USD,DK,0,NL,M
2022,MI,FT,ML Ops Engineer,USD,KR,0,CL,M
2023,MI,FT,Analytics Engineer,USD,US,0,US,M
2021,SE,FT,Data Specialist,USD,CH,100,CH,S
2023,SE,FT,Data Scientist,USD,MX,100,MX,M
2023,EN,FT,ML Engineer,USD,HU,0,CH,M
2021,SE,FT,Data Science Manager,USD,US,0,US,M
2022,SE,FT,Data Scientist,USD,GB,100,GB,S
2022,SE,FT,Data Analyst,USD,DE,100,DE,M
2022,SE,FT,AI Engineer,USD,US,100,US,S
2023,SE,FT,Analytics Engineer,USD,IN,50,IN,S
2023,MI,FT,Research Scientist,USD,IN,50,IN,M
2023,EN,FT,Applied Scientist,USD,BR,100,BR,M
2023,MI,FT,Analytics Engineer,USD,US,0,US,M
2023,SE,FT,ML Engineer,USD,IN,100,IN,M
2022,SE,FT,ML Engineer,USD,IN,100,IN,M
2022,EN,FT,Computer Vision Engineer,USD,IT,100,IT,M
2022,SE,FT,Data Engineer,USD,BR,0,BR,M
2023,EN,FT,ML Engineer,USD,GR,50,BR,M
2022,MI,FT,Machine Learning Engineer,USD,FR,50,FR,S
2022,MI,FT,NLP Engineer,USD,IN,100,IN,M
2021,MI,FT,Data Science Manager,USD,US,50,US,L
2021,MI,FT,AI Researcher,USD,AU,0,AU,M
2022,SE,FT,Research Scientist,USD,IN,50,IN,M
2023,SE,FT,Data Engineer,USD,PT,50,PT,S
2023,SE,FT,Data Engineer,USD,NO,100,IN,M
2023,MI,FT,Research Scientist,USD,IN,0,AU,S
2021,SE,CT,Data Scientist,USD,FR,0,FR,L
2021,SE,FT,Statistician,USD,DE,50,DE,M
2022,EN,FT,Machine Learning Engineer,USD,AU,100,AU,M
2023,SE,FT,Deep Learning Engineer,USD,MY,100,MY,M
2023,SE,FT,AI Engineer,USD,CZ,0,CZ,L
2023,MI,FT,Machine Learning Engineer,USD,ES,100,ES,L
2023,MI,FT,Research Scientist,USD,FR,0,FR,L
2023,SE,FT,Data Scientist,USD,DE,100,DE,L
2023,MI,FT,Business Intelligence Engineer,USD,GB,100,GB,M
2022,MI,FT,Data Engineer,USD,GB,100,GB,M
2022,MI,FT,Data Analyst,USD,AR,50,BR,M
2022,MI,FT,AI Researcher,USD,IN,100,IN,S
2023,SE,FT,Data Engineer,USD,NL,100,NL,M
2023,SE,FT,Machine Learning Engineer,USD,JP,0,JP,M
2023,EN,FT,Big Data Engineer,USD,BR,50,BR,M
2023,MI,FT,Analytics Engineer,USD,IN,0,IN,L
2023,SE,FT,Data Engineer,USD,FR,100,FR,M
2023,SE,FT,ML Engineer,USD,CA,50,CA,M
2023,SE,FT,Data Scientist,USD,US,100,US,M
2023,SE,FT,Big Data Engineer,USD,IT,50,IT,M
2023,SE,FT,Data Engineer,USD,AE,0,AE,M
2023,MI,FT,AI Researcher,USD,NO,100,NO,M
2023,SE,FT,Data Analyst,USD,AR,100,AR,L
2021,MI,FT,Data Product Manager,USD,CA,0,CA,S
2023,SE,FT,Decision Scientist,USD,DE,0,DE,M
2023,EN,FT,Machine Learning Engineer,USD,GB,100,GB,M
2022,EX,FT,Decision Scientist,USD,BR,0,BR,M
2022,MI,FT,Data Architect,USD,FR,50,IN,M
2022,SE,FT,Data Engineer,USD,PL,0,BR,L
2023,EX,FT,Applied Scientist,USD,AU,100,AU,M
2023,EN,FT,Data Scientist,USD,CA,0,CA,M
2023,MI,FT,Data Scientist,USD,CA,100,CA,M
2023,SE,FT,Analytics Engineer,USD,MX,100,MX,M
2022,MI,FT,Machine Learning Engineer,USD,US,100,US,S
2022,MI,FT,ML Ops Engineer,USD,IN,100,IN,S
2023,SE,PT,Business Intelligence Engineer,USD,NL,100,NL,L
2021,EX,FT,Applied Scientist,USD,JP,100,IE,M
2023,EX,FT,Data Analyst,USD,MY,0,MY,L
2023,EX,FT,Machine Learning Engineer,USD,CA,50,CA,L
2023,SE,FT,Data Engineer,USD,MY,100,MY,S
2022,EN,FT,Machine Learning Engineer,USD,CH,0,CH,L
2023,SE,FT,Decision Scientist,USD,PT,100,PL,L
2023,SE,FT,BI Analyst,USD,AU,0,AU,M
2023,EN,FT,Applied Scientist,USD,FR,0,FR,L
2023,EX,FT,Data Engineer,USD,CH,0,AU,M
2023,SE,FT,Data Architect,USD,AE,100,AE,M
2023,MI,FT,Deep Learning Engineer,USD,IN,0,IN,M
2023,SE,FT,Analytics Engineer,USD,PL,50,TR,M
2023,MI,FT,Data Scientist,USD,DE,100,DE,M
2021,EN,FT,Data Analyst,USD,AE,100,IN,M
2022,SE,FT,Data Scientist,USD,FR,50,FR,L
2022,SE,FT,BI Analyst,USD,FR,100,FR,M
2023,SE,FT,AI Engineer,USD,NL,100,NL,M
2023,EN,FT,Data Architect,USD,DE,0,DE,L
2023,EN,FT,Data Scientist,USD,IE,0,NZ,M
2023,SE,FT,Data Scientist,USD,SE,0,DK,L
2022,SE,FT,Business Intelligence Engineer,USD,JP,100,AU,M
2023,MI,FT,Director of Data Science,USD,IT,100,CL,L
2022,SE,FT,Data Analyst,USD,DE,0,DE,M
2023,SE,FT,Applied Scientist,USD,CA,100,CA,M
2023,EN,FT,Data Scientist,USD,US,50,US,M
2023,SE,FT,NLP Engineer,USD,IT,100,IT,M
2023,EN,FT,Computer Vision Engineer,USD,CA,100,CA,L
2022,EN,FT,Machine Learning Engineer,USD,CA,0,CA,M
2023,MI,FT,Big Data Engineer,USD,AR,100,AR,M
2023,SE,FT,Data Specialist,USD,US,0,US,M
2021,MI,FT,AI Engineer,USD,IN,0,IN,M
2023,EN,FT,Data Scientist,USD,IN,0,IN,M
2022,EN,FT,Data Engineer,USD,GB,0,GB,M
2021,SE,FT,Data Product Manager,USD,CA,100,CA,M
2023,SE,FT,ML Ops Engineer,USD,MX,0,MX,S
2022,SE,FT,AI Engineer,USD,CH,0,CH,M
2021,SE,FT,BI Analyst,USD,AR,100,AR,M
2022,EN,FT,Data Engineer,USD,MY,100,CH,S
2022,SE,FT,Analytics Engineer,USD,US,0,US,L
2022,MI,FT,Data Engineer,USD,IT,100,IT,M
2023,SE,FT,Data Specialist,USD,NL,0,NL,L
2023,MI,FT,Analytics Engineer,USD,SE,0,SE,M
2023,SE,FT,Data Engineer,USD,US,0,US,M
2022,EN,CT,Quantitative Analyst,USD,AR,0,AR,M
2023,SE,FT,Business Intelligence Engineer,USD,GB,0,GB,M
2022,EN,FT,Data Governance Analyst,USD,GB,100,GB,L
2022,MI,FT,Data Analyst,USD,HU,100,HU,S
2023,EN,CT,Data Engineer,USD,KR,0,KR,M
2023,SE,FT,Data Scientist,USD,PL,0,PL,M
2022,SE,FT,BI Analyst,USD,FR,0,FR,L
2023,MI,FT,Machine Learning Engineer,USD,AE,0,IT,S
2023,EX,FT,Data Scientist,USD,DE,50,DE,M
2021,EX,FT,Data Specialist,USD,US,100,US,M
2023,MI,FT,Applied Scientist,USD,IN,0,IN,M
2021,SE,FT,Data Scientist,USD,IN,0,IN,M
2023,SE,FT,Computer Vision Engineer,USD,BR,100,BR,M
2023,SE,FT,Data Engineer,USD,CA,0,CA,M
2023,EX,FT,Data Analyst,USD,SG,0,PL,M
2023,MI,FT,Statistician,USD,NL,0,NL,L
2023,SE,FT,Data Engineer,USD,BR,100,BR,M
2022,MI,FT,Research Scientist,USD,MX,0,MX,S
2023,EN,FT,Lead Data Scientist,USD,US,50,US,L
2022,MI,FT,Data Engineer,USD,GB,0,GB,L
2023,EX,FT,Data Scientist,USD,AU,0,AU,L
2023,MI,FT,Research Scientist,USD,GB,100,US,M
2023,SE,FT,Decision Scientist,USD,PT,100,PT,M
2022,SE,FT,Applied Scientist,USD,HU,100,HU,L
2022,SE,FT,ML Ops Engineer,USD,NO,50,NO,M
2022,SE,FT,Data Analyst,USD,GR,50,GR,M
2023,SE,FT,ML Engineer,USD,IN,0,MY,M
2022,SE,FT,ML Ops Engineer,USD,US,0,US,M
2023,SE,FL,Computer Vision Engineer,USD,DE,100,DE,M
2023,SE,FT,Deep Learning Engineer,USD,AU,0,FR,M
2022,SE,FT,Head of Data,USD,IN,0,IN,M
2023,EN,FT,BI Analyst,USD,CH,0,CH,S
2023,SE,FT,Data Analyst,USD,MX,50,MX,M
2023,SE,FT,Data Engineer,USD,IN,100,IN,S
2023,EN,FT,Computer Vision Engineer,USD,SE,0,GB,M
2023,SE,FL,Data Scientist,USD,US,0,US,L
2022,EN,FT,AI Researcher,USD,DE,100,DE,M
2022,SE,CT,Quantitative Analyst,USD,IT,0,IT,L
2023,SE,FT,Research Scientist,USD,KR,0,NL,L
2022,SE,FT,Data Engineer,USD,IN,0,IN,L
2023,EN,FT,Data Engineer,USD,IN,100,IN,L
2023,EN,FT,Machine Learning Engineer,USD,PL,0,PL,L
2023,MI,FT,Data Analyst,USD,US,0,US,S
2023,SE,FT,Applied Scientist,USD,US,50,US,S
2022,SE,FT,Data Engineer,USD,US,0,US,M
2021,MI,FT,AI Engineer,USD,SE,100,SE,M
2023,SE,FT,Data Product Manager,USD,US,0,US,M
2022,SE,FT,Data Specialist,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,USD,CA,50,FR,S
2022,SE,FT,Director of Data Science,USD,IN,100,IN,M
2022,SE,FT,Data Scientist,USD,IN,0,IN,L
2022,MI,FT,Machine Learning Engineer,USD,NL,100,NL,L
2022,MI,FT,Decision Scientist,USD,US,100,US,S
2021,MI,FT,Data Architect,USD,GB,100,GB,L
2023,SE,FT,Machine Learning Engineer,USD,MX,0,DE,M
2023,SE,FT,Data Scientist,USD,PL,0,PL,M
2023,MI,FT,Machine Learning Engineer,USD,US,0,US,M
2023,MI,FT,Data Engineer,USD,NL,50,NL,M
2022,SE,FT,Machine Learning Engineer,USD,IN,0,IN,M
2023,SE,FT,Machine Learning Engineer,USD,NL,0,NL,M
2023,EX,FT,Big Data Engineer,USD,HU,0,HU,M
2023,EN,FT,Lead Data Scientist,USD,IE,0,GB,M
2023,EX,FT,Business Intelligence Engineer,USD,US,0,US,M
2022,MI,FT,Data Engineer,USD,BR,0,BR,M
2023,EN,FT,Data Scientist,USD,ES,0,ES,M
2022,SE,FT,Director of Data Science,USD,SG,0,SG,M
2023,EN,FT,BI Analyst,USD,IN,50,IN,M
2023,SE,FT,ML Engineer,USD,IN,0,IN,S
2022,MI,FT,Big Data Engineer,USD,JP,0,JP,M
2022,MI,FT,Director of Data Science,USD,US,100,US,S
2023,SE,FT,Data Scientist,USD,US,50,US,M
2022,MI,FT,Data Scientist,USD,AE,0,AE,M
2023,MI,FT,Data Engineer,USD,US,0,US,M
2022,SE,FT,Research Scientist,USD,MX,100,US,M
2021,MI,FT,Data Architect,USD,AR,100,AR,L
2023,SE,FT,Data Specialist,USD,US,100,US,M
2023,EX,FT,Big Data Engineer,USD,CA,0,CA,L
2023,EN,FT,Data Analyst,USD,US,0,US,L
2023,SE,FT,Data Analyst,USD,DE,100,DE,L
2021,MI,FT,Data Engineer,USD,JP,0,JP,M
2023,MI,FT,Research Scientist,USD,GB,0,GB,L
2023,SE,FT,Data Engineer,USD,MY,0,MY,M
2023,SE,FT,Data Scientist,USD,GB,0,GB,M
2022,EX,FT,Data Engineer,USD,AE,100,AE,L
2023,MI,FT,Data Architect,USD,MY,0,MY,M
2023,EN,FT,Data Analyst,USD,NZ,100,MX,M
2022,MI,FT,Analytics Engineer,USD,TR,100,TR,L
2022,SE,FT,Data Scientist,USD,BR,0,BR,M
2021,SE,FT,Data Engineer,USD,MX,100,MX,M
2022,SE,FT,Applied Scientist,USD,CA,0,CA,M
2023,EN,FT,BI Analyst,USD,US,100,US,M
2023,MI,FT,Machine Learning Engineer,USD,PL,100,PL,M
2023,MI,FT,Data Specialist,USD,US,50,US,M
2023,SE,FT,Lead Data Scientist,USD,IN,100,US,M
2023,SE,FL,Big Data Engineer,USD,CA,0,CA,M
2022,SE,FT,AI Engineer,USD,NZ,0,NZ,L
2023,EN,FT,Data Governance Analyst,USD,MX,0,MX,M
2023,EX,FT,Director of Data Science,USD,GB,100,GB,M
2022,SE,FT,Statistician,USD,BR,100,US,M
2022,MI,FT,Data Governance Analyst,USD,MX,0,KR,M
2023,SE,FT,ML Ops Engineer,USD,US,0,US,M
2022,EN,FT,Data Analyst,USD,MY,0,MY,S
2021,SE,FT,Data Analyst,USD,IE,0,CA,M
2023,MI,FT,Data Scientist,USD,CH,100,CH,M
2022,EX,FT,Data Scientist,USD,GR,100,GR,L
2022,SE,FT,Data Architect,USD,KR,0,KR,M
2023,SE,FT,Data Specialist,USD,KR,0,KR,L
2022,EN,FT,Big Data Engineer,USD,CH,0,HU,M
2021,SE,FT,Analytics Engineer,USD,NZ,0,NZ,M
2023,SE,FT,Computer Vision Engineer,USD,MX,100,MX,M
2023,EN,FT,Data Architect,USD,IN,100,IN,M
2023,MI,FT,Machine Learning Engineer,USD,ES,0,ES,L
2023,EN,FT,Business Intelligence Engineer,USD,PL,0,US,M
2021,SE,FT,AI Researcher,USD,PT,0,PT,M
2022,SE,FT,Machine Learning Engineer,USD,US,0,US,S
2023,EN,FT,Applied Scientist,USD,AR,0,AR,M
2023,SE,FT,Data Scientist,USD,CH,50,CH,S
2023,EX,FT,Applied Scientist,USD,IN,50,IN,L
2022,SE,FT,Statistician,USD,GR,0,GR,S
2022,SE,FT,Data Scientist,USD,SG,100,SG,L
2022,SE,FT,Statistician,USD,AR,100,AR,M
2021,SE,FT,Big Data Engineer,USD,IN,0,IN,L
2023,EX,FT,Computer Vision Engineer,USD,ES,0,ES,M
2023,SE,FT,Machine Learning Engineer,USD,MX,100,NO,M
2023,MI,FT,NLP Engineer,USD,US,0,US,L
2023,MI,FT,Data Scientist,USD,CZ,0,CZ,M
2023,SE,FT,Data Architect,USD,BR,0,BR,M
2021,SE,FT,Machine Learning Engineer,USD,DE,0,DE,M
2022,SE,FT,Research Scientist,USD,IN,0,IN,M
2023,SE,FT,Analytics Engineer,USD,AR,100,US,L
2023,EN,FT,AI Researcher,USD,IN,100,IN,M
2023,SE,FT,Data Engineer,USD,DE,100,DE,M
2022,MI,FT,AI Engineer,USD,IN,0,IN,M
2023,MI,FT,Data Analyst,USD,DE,100,DE,M
2023,MI,PT,Machine Learning Engineer,USD,AR,0,AR,M
2023,MI,FT,Data Analyst,USD,MY,100,IT,M
2022,SE,FT,Data Governance Analyst,USD,BR,50,BR,M
2023,EN,FT,Data Engineer,USD,CA,100,CA,L
2023,MI,FT,Data Analyst,USD,GB,0,BR,M
2023,SE,FT,ML Ops Engineer,USD,SG,100,JP,L
2022,EX,FT,Deep Learning Engineer,USD,DE,0,DE,M
2022,SE,FT,Data Engineer,USD,MY,100,ES,S
2022,SE,FT,BI Analyst,USD,CH,0,IN,L
2022,EX,FT,Data Analyst,USD,US,50,US,M
2022,SE,FT,Applied Scientist,USD,IN,100,IN,M
2021,EN,FT,NLP Engineer,USD,CH,0,CH,M
2023,SE,FT,Data Analyst,USD,AR,0,AR,L
2022,EN,FT,Data Scientist,USD,IN,0,IN,M
2023,SE,FT,Research Scientist,USD,JP,100,JP,M
2023,EN,PT,Data Analyst,USD,CH,100,CH,M
2023,MI,FT,Data Engineer,USD,DE,0,DE,S
2022,SE,FT,Applied Scientist,USD,AE,0,DE,M
2023,MI,FT,Business Intelligence Engineer,USD,JP,50,JP,L
2023,MI,FT,Data Governance Analyst,USD,NO,100,NO,M
2022,SE,FT,AI Engineer,USD,KR,0,KR,M
2022,SE,FT,Data Scientist,USD,US,0,US,M
2022,MI,FT,Data Architect,USD,IT,100,IT,M
2021,EN,FT,Data Engineer,USD,PL,0,FR,L
2021,SE,FT,Data Engineer,USD,ES,100,ES,L
2022,SE,FT,Data Engineer,USD,US,100,US,M
2022,SE,FT,Machine Learning Engineer,USD,AR,0,AR,L
2023,SE,FT,Data Analyst,USD,IN,100,IN,L
2023,SE,FT,Quantitative Analyst,USD,IN,100,IN,M
2022,EN,FT,Data Analyst,USD,GB,0,GB,M
2022,SE,FT,Head of Data,USD,US,100,US,L
2022,SE,FT,Machine Learning Engineer,USD,PL,100,PL,M
2023,SE,FT,Big Data Engineer,USD,GB,0,IN,L
2022,SE,FT,ML Ops Engineer,USD,PT,100,PL,M
2021,EN,FT,Head of Data,USD,NL,100,NL,M
2022,EN,FT,Data Engineer,USD,US,100,US,M
2022,SE,FT,Data Science Manager,USD,IN,0,MY,S
2022,SE,FT,Data Scientist,USD,US,0,US,M
2023,MI,FT,Data Engineer,USD,JP,0,JP,M
2023,SE,FT,Analytics Engineer,USD,IN,0,IN,L
2023,SE,FT,Big Data Engineer,USD,ES,100,ES,M
2022,SE,FT,Computer Vision Engineer,USD,US,0,US,M
2023,MI,FT,Data Engineer,USD,MX,0,MX,L
2023,EN,FT,Data Analyst,USD,BR,0,BR,M
2022,MI,FT,Data Analyst,USD,BR,100,BR,M
2023,SE,FT,ML Ops Engineer,USD,CZ,0,CZ,M
2023,SE,FT,Data Analyst,USD,BR,50,BR,L
2023,MI,FT,Data Scientist,USD,AU,0,AE,M
2022,SE,FT,ML Engineer,USD,NL,100,NL,M
2021,EN,FT,Data Analyst,USD,IN,0,IN,M
2022,SE,FT,Data Engineer,USD,MX,0,MX,M
2023,MI,FT,Big Data Engineer,USD,US,0,US,L
2023,MI,FT,ML Ops Engineer,USD,GB,50,GB,M
2021,SE,FT,Data Analyst,USD,IN,100,IN,M
2023,EN,FT,AI Engineer,USD,US,0,US,M
2023,MI,FT,Deep Learning Engineer,USD,ES,0,ES,L
2023,MI,FT,Data Analyst,USD,DK,0,DE,M
2022,SE,FT,Data Product Manager,USD,MY,100,SG,L
2022,SE,FT,ML Engineer,USD,IN,100,IN,M
2022,MI,FT,Applied Scientist,USD,NZ,100,CH,L
2022,SE,FT,Business Intelligence Engineer,USD,IN,0,IN,L
2021,EN,FT,Analytics Engineer,USD,KR,100,AU,L
2023,SE,FT,Analytics Engineer,USD,MX,100,MX,M
2022,SE,FT,Data Scientist,USD,KR,100,KR,M
2022,SE,FT,Data Architect,USD,IN,0,IN,S
2023,MI,FT,Data Engineer,USD,GB,100,GB,S
2022,EN,FT,Data Engineer,USD,CA,0,CA,S
2022,EN,FT,Analytics Engineer,USD,BR,0,TR,M
2022,MI,FT,Data Engineer,USD,AR,0,IN,M
2022,EX,FT,Data Analyst,USD,US,0,US,M
2022,EN,FT,Data Specialist,USD,US,100,US,L
2021,SE,PT,Data Science Manager,USD,GB,0,NL,M
