Age,Gender,Education Level,Job Title,Years of Experience,Country,Senior
39.0,Female,2,Software Engineer,15.0,Australia,1
45.0,Female,1,Project Engineer,21.0,Canada,1
32.0,Male,1,Marketing Manager,6.0,UK,0
50.0,Male,3,Data Scientist,23.0,UK,0
31.0,Male,2,Full Stack Engineer,6.0,China,0
34.0,Male,2,Data Scientist,9.0,UK,1
27.0,Male,1,Software Engineer,3.0,China,0
28.0,Female,1,Software Developer,2.0,Canada,0
38.0,Male,2,Director of Marketing,9.0,Australia,0
34.0,Male,2,Full Stack Engineer,12.0,USA,0
30.0,Male,2,Full Stack Engineer,6.0,Canada,0
30.0,Female,1,Marketing Manager,4.0,Australia,0
28.0,Female,1,Software Developer,2.0,Australia,0
30.0,Female,1,Product Manager,5.0,Australia,0
29.0,Female,0,Sales Associate,1.0,Canada,0
28.0,Female,1,Software Engineer,5.0,UK,0
30.0,Male,0,HR Generalist,1.0,USA,0
29.0,Male,1,Software Engineer,4.0,Canada,0
51.0,Male,3,Data Scientist,24.0,UK,0
32.0,Female,1,Product Manager,7.0,UK,0
34.0,Female,1,Human Resources Manager,9.0,Canada,0
27.0,Male,1,Back end Developer,3.0,Australia,0
49.0,Male,3,Software Engineer Manager,15.0,UK,0
31.0,Male,2,Project Engineer,7.0,Australia,1
43.0,Male,1,Full Stack Engineer,17.0,China,0
34.0,Male,1,Product Manager,9.0,China,0
39.0,Female,3,Research Scientist,13.0,USA,1
32.0,Male,1,Software Engineer,7.0,USA,1
26.0,Male,1,Software Engineer,1.0,China,0
44.0,Female,2,Project Engineer,12.0,USA,1
26.0,Male,2,Full Stack Engineer,3.0,Canada,0
37.0,Male,1,Data Analyst,11.0,Canada,0
32.0,Female,2,Full Stack Engineer,6.0,China,0
36.0,Male,3,Research Scientist,13.0,Canada,0
33.0,Female,2,Marketing Manager,9.0,USA,0
31.0,Male,1,Software Engineer,9.0,China,0
30.0,Female,1,Marketing Manager,4.0,Canada,0
28.0,Female,1,Marketing Analyst,3.0,USA,0
45.0,Female,3,Financial Manager,12.0,Australia,0
32.0,Male,2,Project Engineer,9.0,UK,1
46.0,Male,3,Software Engineer Manager,16.0,Canada,0
41.0,Male,3,Data Scientist,13.0,USA,0
31.0,Male,0,Sales Representative,3.0,Australia,0
48.0,Male,3,Data Scientist,22.0,UK,0
31.0,Female,1,Marketing Coordinator,4.0,Australia,0
39.0,Female,2,Marketing Manager,12.0,UK,0
27.0,Female,1,Software Developer,3.0,USA,0
34.0,Male,2,Back end Developer,8.0,UK,0
27.0,Male,1,Front End Developer,3.0,USA,0
47.0,Male,3,Software Engineer Manager,16.0,Canada,0
26.0,Male,2,Full Stack Engineer,4.0,Canada,0
30.0,Male,2,Financial Manager,7.0,Canada,0
31.0,Female,1,Marketing Coordinator,4.0,Australia,0
27.0,Male,1,Software Engineer,4.0,Canada,0
33.0,Female,1,Full Stack Engineer,8.0,USA,0
29.0,Male,1,Software Developer,5.0,Australia,0
41.0,Male,3,Data Scientist,12.0,USA,0
28.0,Female,1,Software Developer,2.0,Canada,0
44.0,Male,3,Software Engineer Manager,19.0,UK,0
37.0,Female,2,Marketing Manager,12.0,China,0
44.0,Male,1,Software Engineer,13.0,Canada,1
24.0,Male,1,Data Analyst,1.0,USA,0
29.0,Male,1,Marketing Analyst,4.0,Canada,0
45.0,Male,2,Software Developer,16.0,Australia,1
36.0,Female,2,Web Developer,7.0,USA,0
34.0,Male,1,Software Engineer,12.0,USA,0
33.0,Female,2,Product Manager,11.0,China,0
31.0,Female,3,Data Scientist,8.0,USA,0
56.0,Female,3,Software Engineer Manager,31.0,UK,0
37.0,Male,2,Software Engineer,9.0,UK,1
31.0,Male,1,Data Analyst,9.0,USA,0
27.0,Female,0,Sales Representative,3.0,Canada,0
30.0,Female,1,Marketing Coordinator,5.0,China,0
28.0,Female,1,HR Generalist,3.0,Canada,0
51.0,Male,3,Project Engineer,19.0,UK,1
28.0,Female,1,Project Engineer,4.0,USA,1
36.0,Male,2,Full Stack Engineer,13.0,USA,0
40.0,Female,2,Human Resources Manager,11.0,China,0
26.0,Female,2,Front End Developer,1.0,UK,0
30.0,Female,1,Software Engineer,5.0,Australia,0
29.0,Female,2,Data Scientist,6.0,Australia,0
50.0,Male,3,Project Engineer,19.0,USA,1
29.0,Female,2,Data Analyst,6.0,USA,0
56.0,Male,3,Software Engineer Manager,17.0,UK,0
26.0,Male,2,Full Stack Engineer,3.0,USA,0
49.0,Female,3,Project Engineer,17.0,Canada,1
56.0,Male,3,Software Engineer Manager,18.0,Australia,0
41.0,Male,2,Financial Manager,13.0,USA,0
30.0,Male,2,Financial Manager,7.0,Canada,0
30.0,Female,1,Data Analyst,5.0,Australia,0
43.0,Male,3,Data Scientist,16.0,Australia,0
30.0,Female,1,Marketing Manager,4.0,Australia,0
34.0,Male,1,Operations Manager,8.0,China,0
28.0,Male,1,Software Engineer,3.0,Canada,0
30.0,Female,1,Marketing Coordinator,5.0,USA,0
39.0,Female,2,Software Engineer Manager,12.0,China,0
33.0,Female,2,Product Manager,11.0,China,0
35.0,Male,3,Research Scientist,10.0,Australia,1
34.0,Male,1,Back end Developer,10.0,UK,0
31.0,Male,1,Data Analyst,9.0,UK,0
35.0,Female,2,Data Analyst,9.0,Canada,0
27.0,Male,1,Back end Developer,3.0,Australia,0
48.0,Female,3,Director of Marketing,19.0,Canada,0
29.0,Female,1,Marketing Coordinator,3.0,Canada,0
39.0,Female,2,Software Engineer,14.0,USA,1
35.0,Female,1,Project Engineer,12.0,Canada,1
29.0,Female,3,Data Scientist,5.0,USA,0
29.0,Female,2,Data Scientist,6.0,Australia,0
34.0,Male,1,Operations Manager,8.0,USA,0
33.0,Female,1,Full Stack Engineer,6.0,UK,0
34.0,Female,1,Human Resources Manager,6.0,China,0
44.0,Male,3,Data Scientist,16.0,USA,0
32.0,Male,2,Back end Developer,6.0,China,0
31.0,Male,1,HR Generalist,5.0,Canada,0
27.0,Female,2,HR Generalist,4.0,USA,1
27.0,Female,1,Software Developer,2.0,Australia,0
30.0,Male,0,Project Engineer,11.0,Australia,1
45.0,Male,2,Director of Marketing,15.0,USA,0
31.0,Female,1,Marketing Coordinator,4.0,Australia,0
45.0,Female,3,Data Scientist,19.0,UK,0
29.0,Male,1,Software Engineer,4.0,Australia,0
38.0,Male,2,Software Engineer,10.0,Australia,1
45.0,Male,3,Data Scientist,19.0,UK,0
31.0,Male,2,Software Engineer,7.0,UK,1
30.0,Female,1,Marketing Coordinator,4.0,USA,0
28.0,Male,1,Software Engineer,4.0,Australia,0
35.0,Female,2,Data Analyst,9.0,USA,0
23.0,Male,1,Sales Representative,1.0,USA,0
54.0,Male,3,Software Engineer Manager,16.0,Australia,0
52.0,Male,3,Software Engineer Manager,23.0,USA,0
30.0,Male,1,Software Engineer,5.0,Canada,0
23.0,Female,1,HR Generalist,1.0,China,0
31.0,Male,3,Human Resources Manager,7.0,UK,1
28.0,Female,1,Marketing Analyst,3.0,UK,0
30.0,Male,1,Back end Developer,5.0,Australia,0
23.0,Female,1,Back end Developer,1.0,Australia,0
27.0,Female,1,Software Engineer,3.0,USA,0
52.0,Male,3,Software Engineer Manager,26.0,Canada,0
29.0,Female,2,Data Scientist,6.0,Canada,0
33.0,Female,2,Project Engineer,10.0,China,1
32.0,Male,2,Project Engineer,8.0,USA,1
26.0,Male,1,Data Analyst,3.0,Australia,0
27.0,Male,1,Software Engineer,3.0,USA,0
46.0,Male,3,Project Engineer,15.0,Canada,1
38.0,Female,2,Software Engineer,13.0,Canada,1
36.0,Female,3,Research Scientist,13.0,USA,0
29.0,Female,1,Front End Developer,4.0,China,0
24.0,Male,1,Data Analyst,1.0,Australia,0
27.0,Male,1,Front End Developer,2.0,Australia,0
30.0,Female,1,Marketing Coordinator,4.0,Canada,0
31.0,Female,2,Financial Manager,8.0,Canada,0
32.0,Male,1,Front End Developer,6.0,Australia,0
31.0,Male,1,Software Developer,6.0,UK,0
56.0,Female,3,Software Engineer Manager,18.0,China,0
25.0,Female,2,Data Analyst,1.0,UK,0
47.0,Male,2,Project Engineer,25.0,Canada,1
46.0,Female,3,Software Engineer Manager,23.0,China,0
36.0,Male,2,Software Engineer,8.0,Canada,1
29.0,Male,1,Software Engineer,4.0,Australia,0
33.0,Female,1,Human Resources Manager,6.0,UK,0
42.0,Female,1,Software Engineer,13.0,USA,0
31.0,Male,1,Data Analyst,9.0,USA,0
31.0,Male,2,Project Engineer,6.0,USA,1
39.0,Female,1,Financial Manager,16.0,UK,0
45.0,Male,2,Marketing Manager,20.0,Australia,0
36.0,Female,2,Marketing Coordinator,8.0,Australia,0
38.0,Male,1,Product Manager,13.0,China,0
32.0,Female,1,Marketing Manager,7.0,Canada,0
36.0,Male,2,Software Engineer,8.0,UK,1
32.0,Female,2,Marketing Manager,6.0,Australia,0
49.0,Male,3,Software Engineer Manager,15.0,USA,0
27.0,Male,1,Sales Representative,1.0,UK,0
50.0,Male,3,Project Engineer,19.0,USA,1
33.0,Male,1,Operations Manager,7.0,USA,0
30.0,Female,2,Project Engineer,6.0,UK,1
33.0,Male,1,Operations Manager,7.0,UK,0
33.0,Male,2,Data Scientist,8.0,USA,1
30.0,Female,1,Marketing Coordinator,4.0,Australia,0
23.0,Female,1,Software Engineer,1.0,UK,0
43.0,Female,3,Human Resources Manager,15.0,USA,1
36.0,Male,3,Data Scientist,12.0,USA,1
29.0,Male,2,Software Developer,3.0,UK,0
35.0,Female,2,HR Generalist,8.0,UK,1
29.0,Female,1,Web Developer,3.0,Australia,0
33.0,Female,2,Product Manager,11.0,USA,0
32.0,Female,1,Product Manager,7.0,Australia,0
34.0,Male,2,Data Analyst,8.0,USA,0
33.0,Male,3,Data Scientist,8.0,UK,0
44.0,Female,2,Human Resources Manager,15.0,UK,0
26.0,Male,1,Data Analyst,3.0,UK,0
28.0,Male,1,Data Analyst,3.0,Australia,0
38.0,Male,1,Front End Developer,11.0,China,0
34.0,Male,2,Software Engineer Manager,9.0,USA,0
36.0,Female,3,Research Scientist,12.0,China,0
33.0,Male,1,Product Manager,4.0,Canada,0
31.0,Female,3,Data Scientist,8.0,UK,0
49.0,Male,3,Software Engineer Manager,15.0,UK,0
46.0,Male,2,Software Engineer,21.0,UK,1
33.0,Female,1,Marketing Manager,5.0,UK,0
32.0,Male,1,Software Engineer Manager,9.0,Canada,0
45.0,Male,3,Data Scientist,18.0,China,0
33.0,Female,2,Marketing Manager,9.0,UK,0
33.0,Female,2,Marketing Manager,9.0,China,0
49.0,Male,3,Data Scientist,22.0,Australia,0
42.0,Male,3,Software Engineer Manager,14.0,USA,0
32.0,Female,2,Full Stack Engineer,6.0,Australia,0
35.0,Female,1,Full Stack Engineer,8.0,Australia,0
23.0,Female,1,Software Engineer,1.0,China,0
34.0,Male,3,Director of Marketing,12.0,Australia,0
25.0,Female,1,Data Analyst,2.0,China,0
42.0,Female,3,Marketing Manager,13.0,Canada,1
33.0,Female,1,Human Resources Manager,8.0,Canada,0
23.0,Female,1,Front End Developer,1.0,Australia,0
27.0,Female,0,HR Generalist,1.0,Australia,0
35.0,Female,2,Human Resources Manager,8.0,UK,0
27.0,Male,1,Data Analyst,2.0,China,0
27.0,Male,1,Software Engineer,4.0,USA,0
24.0,Male,1,Data Analyst,1.0,UK,0
32.0,Male,1,Software Engineer,8.0,USA,0
28.0,Female,3,Data Scientist,5.0,China,0
28.0,Male,1,Back end Developer,4.0,Canada,0
25.0,Female,1,Front End Developer,1.0,USA,0
30.0,Male,1,Software Engineer,4.0,UK,0
30.0,Female,1,Marketing Coordinator,5.0,UK,0
45.0,Female,1,Project Engineer,21.0,China,1
27.0,Male,1,Front End Developer,2.0,USA,0
31.0,Male,1,Software Engineer,9.0,USA,0
42.0,Female,2,Director of Marketing,13.0,UK,0
33.0,Female,2,Product Manager,11.0,Canada,0
35.0,Female,1,Financial Manager,8.0,Australia,1
31.0,Male,2,Product Manager,6.0,Canada,0
38.0,Male,1,Back end Developer,14.0,UK,0
26.0,Male,2,Full Stack Engineer,4.0,UK,0
26.0,Female,1,Web Developer,2.0,UK,0
37.0,Female,2,Marketing Manager,12.0,UK,0
41.0,Male,2,Financial Manager,13.0,USA,0
46.0,Male,3,Software Engineer Manager,16.0,Australia,0
55.0,Male,1,Project Engineer,28.0,UK,1
38.0,Male,2,Full Stack Engineer,15.0,UK,0
30.0,Male,1,Product Manager,8.0,USA,0
27.0,Female,1,Full Stack Engineer,4.0,Canada,0
26.0,Male,2,Full Stack Engineer,3.0,UK,0
36.0,Male,2,Back end Developer,9.0,Canada,0
41.0,Male,3,Software Engineer Manager,12.0,USA,0
24.0,Male,1,Data Analyst,1.0,UK,0
24.0,Female,1,Front End Developer,1.0,UK,0
33.0,Female,1,Human Resources Manager,6.0,Canada,0
23.0,Female,1,Software Engineer,1.0,China,0
33.0,Female,2,Product Manager,11.0,Australia,0
32.0,Male,1,Operations Manager,6.0,China,0
26.0,Female,2,Front End Developer,2.0,Canada,0
27.0,Female,1,HR Generalist,2.0,Canada,0
42.0,Female,3,Data Scientist,16.0,China,1
43.0,Male,2,Full Stack Engineer,17.0,UK,0
31.0,Male,2,Project Engineer,6.0,Canada,1
23.0,Male,1,Data Analyst,1.0,China,0
32.0,Female,2,Full Stack Engineer,6.0,USA,0
31.0,Male,2,Data Scientist,9.0,Australia,0
35.0,Female,1,Product Manager,12.0,USA,0
24.0,Male,1,Sales Representative,1.0,Australia,0
26.0,Female,1,Marketing Coordinator,1.0,China,0
50.0,Male,3,Project Engineer,19.0,Australia,1
42.0,Male,3,Data Scientist,13.0,USA,0
33.0,Female,2,Software Developer,8.0,UK,0
36.0,Male,2,Full Stack Engineer,13.0,China,0
30.0,Female,1,Marketing Coordinator,4.0,China,0
27.0,Male,1,Front End Developer,3.0,Australia,0
39.0,Female,3,Research Scientist,13.0,Australia,1
61.0,Male,3,Software Engineer Manager,20.0,UK,0
30.0,Female,2,Project Engineer,5.0,Canada,1
31.0,Male,1,HR Generalist,4.0,China,0
27.0,Male,3,Data Scientist,2.0,Australia,0
33.0,Male,2,Software Engineer,8.0,Canada,1
49.0,Male,3,Data Scientist,22.0,UK,0
27.0,Male,1,Data Analyst,2.0,Australia,0
28.0,Female,1,Marketing Analyst,3.0,Australia,0
46.0,Male,3,Data Scientist,18.0,Canada,0
28.0,Male,0,HR Generalist,1.0,USA,0
36.0,Male,3,Research Scientist,13.0,Canada,0
27.0,Male,1,Software Engineer,2.0,USA,0
25.0,Male,1,Data Analyst,2.0,China,0
36.0,Male,1,Software Engineer Manager,8.0,Australia,0
51.0,Male,3,Software Engineer Manager,16.0,UK,0
28.0,Female,1,Software Developer,2.0,USA,0
27.0,Male,1,Back end Developer,3.0,Australia,0
25.0,Female,1,Front End Developer,1.0,Australia,0
33.0,Female,2,Product Manager,11.0,UK,0
44.0,Male,1,Software Engineer,13.0,Australia,1
34.0,Female,2,Product Manager,12.0,China,0
26.0,Male,1,Marketing Analyst,2.0,UK,0
25.0,Female,1,Data Analyst,2.0,Canada,0
29.0,Male,1,Marketing Analyst,3.0,China,0
31.0,Female,3,Research Scientist,8.0,Canada,0
40.0,Male,3,Software Engineer,12.0,China,1
23.0,Male,1,Data Analyst,1.0,China,0
30.0,Female,1,Software Engineer,5.0,USA,0
44.0,Female,2,Human Resources Manager,15.0,China,0
37.0,Male,2,Software Engineer,9.0,UK,1
24.0,Male,1,Front End Developer,1.0,Australia,0
34.0,Male,1,Back end Developer,10.0,USA,0
27.0,Male,1,Back end Developer,3.0,China,0
36.0,Female,3,Research Scientist,13.0,USA,0
35.0,Female,1,Product Manager,12.0,USA,0
48.0,Male,3,Data Scientist,22.0,UK,0
36.0,Female,2,Marketing Coordinator,8.0,Australia,0
31.0,Male,1,Front End Developer,7.0,USA,0
25.0,Female,1,Data Analyst,2.0,Australia,0
29.0,Male,1,Software Engineer,4.0,Canada,0
38.0,Male,2,Full Stack Engineer,15.0,China,0
33.0,Male,1,Web Developer,5.0,UK,0
32.0,Male,1,Marketing Manager,6.0,Australia,0
29.0,Male,2,HR Generalist,4.0,USA,1
44.0,Male,3,Software Engineer Manager,18.0,Australia,0
44.0,Female,3,Software Engineer Manager,11.0,China,0
32.0,Male,1,Software Engineer,8.0,Australia,0
32.0,Male,1,Web Developer,2.0,China,0
33.0,Female,1,Full Stack Engineer,7.0,UK,0
27.0,Female,1,Software Developer,2.0,UK,0
26.0,Male,1,Front End Developer,3.0,Canada,0
31.0,Male,1,HR Generalist,5.0,UK,0
27.0,Male,1,Software Engineer,4.0,China,0
25.0,Female,1,Data Analyst,2.0,Canada,0
45.0,Male,3,Project Engineer,16.0,Canada,1
29.0,Female,2,Data Scientist,4.0,Australia,0
29.0,Male,1,Product Manager,5.0,UK,0
32.0,Male,1,Marketing Manager,6.0,Canada,0
30.0,Male,1,Data Analyst,5.0,China,0
33.0,Male,3,Data Scientist,8.0,UK,0
35.0,Female,2,Marketing Manager,10.0,Australia,0
27.0,Male,1,Front End Developer,2.0,Australia,0
30.0,Female,1,Marketing Coordinator,4.0,UK,0
39.0,Female,1,Financial Manager,15.0,Australia,0
31.0,Male,1,Data Analyst,9.0,China,0
30.0,Female,3,Data Scientist,7.0,Australia,0
33.0,Female,2,Front End Developer,9.0,Canada,0
40.0,Female,3,Software Engineer,12.0,China,1
29.0,Male,1,Front End Developer,4.0,China,0
31.0,Female,3,Data Scientist,8.0,USA,0
33.0,Male,1,Sales Representative,4.0,USA,0
44.0,Male,3,Project Engineer,12.0,Canada,1
46.0,Male,3,Project Engineer,15.0,UK,1
35.0,Male,1,Front End Developer,9.0,Canada,0
27.0,Female,1,Software Developer,3.0,Australia,0
27.0,Female,2,Full Stack Engineer,3.0,Australia,0
25.0,Female,2,Software Engineer,2.0,Australia,0
27.0,Male,1,Data Analyst,2.0,Australia,0
22.0,Female,0,Back end Developer,0.0,USA,0
29.0,Male,1,Software Developer,5.0,UK,0
33.0,Male,1,Operations Manager,6.0,Australia,0
42.0,Male,3,Software Engineer Manager,14.0,USA,0
48.0,Male,3,Data Scientist,22.0,USA,0
49.0,Female,3,Director of Marketing,20.0,Canada,0
46.0,Male,2,Software Engineer,21.0,UK,1
34.0,Male,3,Director of Marketing,12.0,USA,0
27.0,Male,1,Back end Developer,3.0,USA,0
34.0,Male,1,Product Manager,7.0,China,1
31.0,Male,1,Operations Manager,5.0,UK,0
44.0,Male,3,Data Scientist,17.0,USA,0
34.0,Female,2,Full Stack Engineer,10.0,China,0
29.0,Male,1,Full Stack Engineer,4.0,UK,0
35.0,Male,2,Full Stack Engineer,9.0,UK,0
30.0,Female,2,Front End Developer,5.0,Australia,0
32.0,Male,1,Operations Manager,6.0,Canada,0
37.0,Male,3,Product Manager,14.0,Australia,0
27.0,Female,2,Back end Developer,2.0,UK,0
33.0,Male,1,Marketing Manager,9.0,USA,0
39.0,Female,2,Marketing Manager,11.0,USA,0
30.0,Male,1,Data Analyst,5.0,China,0
43.0,Female,3,Project Engineer,14.0,China,1
30.0,Male,1,Operations Manager,5.0,Canada,0
29.0,Male,1,Software Engineer,4.0,China,0
29.0,Female,2,Data Scientist,6.0,UK,0
45.0,Male,3,Software Engineer Manager,16.0,USA,0
25.0,Female,2,Data Analyst,1.0,UK,0
25.0,Female,2,Back end Developer,2.0,China,0
28.0,Female,1,Front End Developer,3.0,UK,0
38.0,Female,2,Marketing Manager,10.0,UK,0
40.0,Female,1,Financial Manager,16.0,China,0
25.0,Male,1,Back end Developer,2.0,China,0
36.0,Female,3,Research Scientist,12.0,Canada,0
30.0,Male,2,Software Engineer,6.0,Canada,0
38.0,Female,2,Marketing Manager,14.0,Australia,0
36.0,Female,2,Software Engineer,14.0,UK,1
38.0,Female,2,Software Engineer,13.0,Canada,1
26.0,Male,1,Marketing Analyst,2.0,Australia,0
29.0,Male,1,Front End Developer,4.0,USA,0
43.0,Female,2,Human Resources Manager,14.0,USA,0
31.0,Male,1,Data Analyst,9.0,Canada,0
51.0,Female,2,Project Engineer,25.0,UK,1
26.0,Male,2,Full Stack Engineer,4.0,USA,0
33.0,Female,1,Full Stack Engineer,7.0,USA,0
25.0,Female,2,Data Analyst,1.0,China,0
29.0,Male,0,Sales Representative,2.0,China,0
25.0,Male,1,Data Analyst,2.0,Australia,0
34.0,Female,1,Human Resources Manager,9.0,UK,0
32.0,Female,2,Software Engineer,7.0,China,1
31.0,Male,1,Data Analyst,9.0,Australia,0
33.0,Male,2,Data Scientist,8.0,UK,1
27.0,Female,1,Software Engineer,3.0,Australia,0
29.0,Female,2,Back end Developer,3.0,UK,0
23.0,Male,1,Data Analyst,1.0,China,0
37.0,Male,1,Data Analyst,11.0,China,0
38.0,Female,1,Financial Manager,10.0,UK,0
28.0,Male,2,Product Manager,3.0,Canada,0
26.0,Female,0,Sales Associate,1.0,USA,0
40.0,Female,3,Software Engineer,12.0,USA,1
26.0,Male,1,Data Analyst,3.0,Australia,0
26.0,Female,1,Software Engineer,1.0,Australia,0
38.0,Female,3,Research Scientist,12.0,USA,1
36.0,Male,2,Back end Developer,9.0,Australia,0
44.0,Female,3,Data Scientist,16.0,China,1
34.0,Female,2,Product Manager,7.0,Australia,0
42.0,Male,3,Data Scientist,13.0,USA,0
42.0,Male,2,Software Engineer Manager,13.0,Canada,0
33.0,Male,1,Web Developer,5.0,China,0
52.0,Male,3,Software Engineer Manager,26.0,Canada,0
33.0,Male,3,Research Scientist,10.0,Canada,0
46.0,Female,3,Software Engineer Manager,21.0,Canada,0
28.0,Female,1,Software Developer,2.0,Australia,0
41.0,Male,2,Software Engineer,19.0,Australia,1
33.0,Female,1,Full Stack Engineer,6.0,China,0
31.0,Female,1,Marketing Coordinator,4.0,China,0
33.0,Female,1,HR Generalist,7.0,China,0
24.0,Female,1,Marketing Analyst,0.0,UK,0
29.0,Male,1,Project Engineer,6.0,USA,1
28.0,Male,1,Web Developer,3.0,UK,0
32.0,Male,1,Marketing Manager,6.0,Canada,0
28.0,Female,1,Software Engineer,5.0,Canada,0
50.0,Male,3,Software Engineer Manager,16.0,UK,0
34.0,Male,2,Data Analyst,8.0,Australia,0
34.0,Female,1,Human Resources Manager,9.0,UK,0
34.0,Male,1,Operations Manager,8.0,Australia,0
40.0,Female,2,Software Engineer Manager,12.0,USA,0
29.0,Male,1,Marketing Analyst,4.0,Canada,0
36.0,Female,2,Web Developer,7.0,Canada,0
28.0,Female,2,Data Scientist,6.0,Canada,0
25.0,Female,1,Software Developer,1.0,Australia,0
30.0,Female,3,Data Scientist,5.0,USA,0
42.0,Male,3,Software Engineer,14.0,Canada,1
28.0,Female,2,Full Stack Engineer,4.0,China,0
24.0,Female,0,Sales Associate,0.0,UK,0
35.0,Male,1,Marketing Coordinator,7.0,China,1
40.0,Female,3,Software Engineer,12.0,UK,1
30.0,Female,2,Project Engineer,5.0,USA,1
54.0,Male,3,Software Engineer Manager,17.0,Canada,0
35.0,Female,2,Marketing Coordinator,8.0,China,0
36.0,Male,3,Data Scientist,12.0,USA,1
34.0,Male,2,Data Scientist,9.0,Canada,0
45.0,Male,3,Human Resources Manager,12.0,USA,1
54.0,Male,3,Software Engineer Manager,18.0,Canada,0
26.0,Female,2,Back end Developer,3.0,Canada,0
34.0,Male,2,Back end Developer,8.0,USA,0
29.0,Female,2,Sales Representative,4.0,China,0
28.0,Female,2,Back end Developer,3.0,USA,0
37.0,Male,2,Software Engineer,9.0,UK,1
30.0,Male,2,Web Developer,4.0,USA,0
44.0,Female,3,Data Scientist,18.0,Australia,0
32.0,Female,2,Full Stack Engineer,8.0,USA,0
24.0,Male,1,Web Developer,1.0,USA,0
26.0,Male,1,Data Analyst,3.0,Australia,0
32.0,Female,2,Marketing Manager,6.0,Australia,0
48.0,Male,3,Project Engineer,16.0,Canada,1
31.0,Male,0,Sales Representative,3.0,Australia,0
26.0,Male,1,Software Developer,2.0,Canada,0
31.0,Female,3,Data Scientist,8.0,UK,0
29.0,Female,1,Marketing Coordinator,4.0,China,0
33.0,Female,1,Full Stack Engineer,6.0,Australia,0
41.0,Female,2,Human Resources Manager,13.0,UK,0
35.0,Female,2,Marketing Manager,10.0,Australia,0
37.0,Female,1,Data Analyst,11.0,China,0
45.0,Male,3,Software Engineer,13.0,Canada,1
47.0,Male,3,Data Scientist,21.0,China,1
27.0,Male,1,Front End Developer,2.0,USA,0
30.0,Female,3,Data Scientist,7.0,Canada,0
30.0,Female,3,Data Scientist,7.0,Australia,0
32.0,Female,2,Software Engineer,7.0,UK,1
46.0,Male,3,Data Scientist,18.0,China,1
41.0,Male,2,Front End Developer,13.0,Australia,0
26.0,Female,0,Sales Associate,1.0,USA,0
38.0,Male,1,Product Manager,13.0,Australia,0
42.0,Female,2,Human Resources Manager,13.0,China,1
46.0,Male,3,Software Engineer Manager,16.0,Canada,0
25.0,Female,1,Software Developer,1.0,Canada,0
25.0,Male,1,Data Analyst,3.0,Australia,0
31.0,Male,1,Marketing Manager,5.0,USA,0
33.0,Male,2,Web Developer,6.0,China,0
27.0,Male,1,Software Engineer,3.0,Canada,0
37.0,Female,1,Full Stack Engineer,10.0,China,0
54.0,Male,3,Software Engineer Manager,18.0,Canada,0
29.0,Female,2,Back end Developer,3.0,Australia,0
29.0,Female,2,HR Generalist,4.0,Australia,1
37.0,Female,1,Software Engineer Manager,11.0,USA,0
31.0,Male,1,Full Stack Engineer,6.0,China,0
